,Unnamed: 0,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,ObservationID,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,Replicates,Reference,Comment,try_Snippet,Source,Accepted_Name,Accepted_Species,Accepted_Species_ID,Accepted_ID,Accepted_Rank
26848,50814,319,Plant Traits from Fynbos Forests in the Cape Region,Asparagus sp,204825,Asparagus,2472614,20165663,1255.0,"Shoot emergences (pubescence, hairs, spines, thorns)",1485,Spinescence / thorniness,Spinescence_yes,yes,,,,"Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331340 DOI:10.1016/j.ppees.2014.08.002",,Spinescence / thorniness:yes,"TRY (Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331340 DOI:10.1016/j.ppees.2014.08.002)",Asparagus,,,30275681-2,Genus
26849,50820,319,Plant Traits from Fynbos Forests in the Cape Region,Asparagus sp,204825,Asparagus,2472616,20165722,1255.0,"Shoot emergences (pubescence, hairs, spines, thorns)",1485,Spinescence / thorniness,Spinescence_yes,yes,,,,"Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331340 DOI:10.1016/j.ppees.2014.08.002",,Spinescence / thorniness:yes,"TRY (Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331340 DOI:10.1016/j.ppees.2014.08.002)",Asparagus,,,30275681-2,Genus
26850,50826,319,Plant Traits from Fynbos Forests in the Cape Region,Asparagus sp,204825,Asparagus,2472617,20165772,1255.0,"Shoot emergences (pubescence, hairs, spines, thorns)",1485,Spinescence / thorniness,Spinescence_yes,yes,,,,"Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331340 DOI:10.1016/j.ppees.2014.08.002",,Spinescence / thorniness:yes,"TRY (Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331340 DOI:10.1016/j.ppees.2014.08.002)",Asparagus,,,30275681-2,Genus
26851,50832,319,Plant Traits from Fynbos Forests in the Cape Region,Asparagus sp,204825,Asparagus,2472618,20165823,1255.0,"Shoot emergences (pubescence, hairs, spines, thorns)",1485,Spinescence / thorniness,Spinescence_yes,yes,,,,"Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331340 DOI:10.1016/j.ppees.2014.08.002",,Spinescence / thorniness:yes,"TRY (Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331340 DOI:10.1016/j.ppees.2014.08.002)",Asparagus,,,30275681-2,Genus
26852,50838,319,Plant Traits from Fynbos Forests in the Cape Region,Asparagus sp,204825,Asparagus,2472619,20165874,1255.0,"Shoot emergences (pubescence, hairs, spines, thorns)",1485,Spinescence / thorniness,Spinescence_yes,yes,,,,"Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331340 DOI:10.1016/j.ppees.2014.08.002",,Spinescence / thorniness:yes,"TRY (Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331340 DOI:10.1016/j.ppees.2014.08.002)",Asparagus,,,30275681-2,Genus
26864,50910,319,Plant Traits from Fynbos Forests in the Cape Region,Canthium inerme,10127,Canthium inerme,2472742,20167394,1255.0,"Shoot emergences (pubescence, hairs, spines, thorns)",1485,Spinescence / thorniness,Spinescence_yes,yes,,,,"Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331340 DOI:10.1016/j.ppees.2014.08.002",,Spinescence / thorniness:yes,"TRY (Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331340 DOI:10.1016/j.ppees.2014.08.002)",Canthium inerme,Canthium inerme,745470-1,745470-1,Species
26865,50916,319,Plant Traits from Fynbos Forests in the Cape Region,Capparis sepiaria,10216,Capparis sepiaria,2472757,20167566,1255.0,"Shoot emergences (pubescence, hairs, spines, thorns)",1485,Spinescence / thorniness,Spinescence_yes,yes,,,,"Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331340 DOI:10.1016/j.ppees.2014.08.002",,Spinescence / thorniness:yes,"TRY (Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331340 DOI:10.1016/j.ppees.2014.08.002)",Capparis sepiaria,Capparis sepiaria,146769-1,146769-1,Species
26868,50934,319,Plant Traits from Fynbos Forests in the Cape Region,Carissa bispinosa,10733,Carissa bispinosa,2472782,20167927,1255.0,"Shoot emergences (pubescence, hairs, spines, thorns)",1485,Spinescence / thorniness,Spinescence_yes,yes,,,,"Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331340 DOI:10.1016/j.ppees.2014.08.002",,Spinescence / thorniness:yes,"TRY (Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331340 DOI:10.1016/j.ppees.2014.08.002)",Carissa bispinosa,Carissa bispinosa,77685-1,77685-1,Species
26878,50994,319,Plant Traits from Fynbos Forests in the Cape Region,Cassinopsis ilicifolia,11031,Cassinopsis ilicifolia,2472853,20169042,1255.0,"Shoot emergences (pubescence, hairs, spines, thorns)",1485,Spinescence / thorniness,Spinescence_yes,yes,,,,"Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331340 DOI:10.1016/j.ppees.2014.08.002",,Spinescence / thorniness:yes,"TRY (Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331340 DOI:10.1016/j.ppees.2014.08.002)",Cassinopsis ilicifolia,Cassinopsis ilicifolia,434237-1,434237-1,Species
26883,51024,319,Plant Traits from Fynbos Forests in the Cape Region,Cullumia bisulca,80174,Cullumia bisulca,2472892,20169572,1255.0,"Shoot emergences (pubescence, hairs, spines, thorns)",1485,Spinescence / thorniness,Spinescence_yes,yes,,,,"Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331340 DOI:10.1016/j.ppees.2014.08.002",,Spinescence / thorniness:yes,"TRY (Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331340 DOI:10.1016/j.ppees.2014.08.002)",Cullumia bisulca,Cullumia bisulca,200695-1,200695-1,Species
26884,51030,319,Plant Traits from Fynbos Forests in the Cape Region,Cullumia bisulca,80174,Cullumia bisulca,2472902,20169692,1255.0,"Shoot emergences (pubescence, hairs, spines, thorns)",1485,Spinescence / thorniness,Spinescence_yes,yes,,,,"Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331340 DOI:10.1016/j.ppees.2014.08.002",,Spinescence / thorniness:yes,"TRY (Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331340 DOI:10.1016/j.ppees.2014.08.002)",Cullumia bisulca,Cullumia bisulca,200695-1,200695-1,Species
26885,51036,319,Plant Traits from Fynbos Forests in the Cape Region,Cullumia sp,218381,Cullumia,2472915,20169821,1255.0,"Shoot emergences (pubescence, hairs, spines, thorns)",1485,Spinescence / thorniness,Spinescence_yes,yes,,,,"Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331340 DOI:10.1016/j.ppees.2014.08.002",,Spinescence / thorniness:yes,"TRY (Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331340 DOI:10.1016/j.ppees.2014.08.002)",Cullumia,,,8476-1,Genus
26957,51468,319,Plant Traits from Fynbos Forests in the Cape Region,Gymnosporia buxifolia,27353,Gymnosporia buxifolia,2473306,20176106,1255.0,"Shoot emergences (pubescence, hairs, spines, thorns)",1485,Spinescence / thorniness,Spinescence_yes,yes,,,,"Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331340 DOI:10.1016/j.ppees.2014.08.002",,Spinescence / thorniness:yes,"TRY (Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331340 DOI:10.1016/j.ppees.2014.08.002)",Gymnosporia buxifolia,Gymnosporia buxifolia,161310-1,161310-1,Species
27044,51987,331,"Traits of savannah trees in the Hluhluwe-iMfolozi Game reserve, South Africa",Acacia burkei,260673,Senegalia burkei,2488496,20415972,1255.0,"Shoot emergences (pubescence, hairs, spines, thorns)",219,Thorn / spine length,spine_length_(mm),2.5,mm,,,"van der Plas, F. & Olff, H. (2014) Mesoherbivores affect grasshopper communities in a megaherbivore-dominated South African savannah. Oecologia 175: 639. doi:10.1007/s00442-014-2920-z",,Thorn / spine length:2.5mm,"TRY (van der Plas, F. & Olff, H. (2014) Mesoherbivores affect grasshopper communities in a megaherbivore-dominated South African savannah. Oecologia 175: 639. doi:10.1007/s00442-014-2920-z)",Senegalia burkei,Senegalia burkei,77130763-1,77130763-1,Species
27045,51993,331,"Traits of savannah trees in the Hluhluwe-iMfolozi Game reserve, South Africa",Acacia burkei,260673,Senegalia burkei,2488498,20415997,1255.0,"Shoot emergences (pubescence, hairs, spines, thorns)",219,Thorn / spine length,spine_length_(mm),0.24,mm,,,"van der Plas, F. & Olff, H. (2014) Mesoherbivores affect grasshopper communities in a megaherbivore-dominated South African savannah. Oecologia 175: 639. doi:10.1007/s00442-014-2920-z",,Thorn / spine length:0.24mm,"TRY (van der Plas, F. & Olff, H. (2014) Mesoherbivores affect grasshopper communities in a megaherbivore-dominated South African savannah. Oecologia 175: 639. doi:10.1007/s00442-014-2920-z)",Senegalia burkei,Senegalia burkei,77130763-1,77130763-1,Species
27046,51999,331,"Traits of savannah trees in the Hluhluwe-iMfolozi Game reserve, South Africa",Acacia burkei,260673,Senegalia burkei,2488499,20416011,1255.0,"Shoot emergences (pubescence, hairs, spines, thorns)",219,Thorn / spine length,spine_length_(mm),0.35,mm,,,"van der Plas, F. & Olff, H. (2014) Mesoherbivores affect grasshopper communities in a megaherbivore-dominated South African savannah. Oecologia 175: 639. doi:10.1007/s00442-014-2920-z",,Thorn / spine length:0.35mm,"TRY (van der Plas, F. & Olff, H. (2014) Mesoherbivores affect grasshopper communities in a megaherbivore-dominated South African savannah. Oecologia 175: 639. doi:10.1007/s00442-014-2920-z)",Senegalia burkei,Senegalia burkei,77130763-1,77130763-1,Species
27047,52005,331,"Traits of savannah trees in the Hluhluwe-iMfolozi Game reserve, South Africa",Acacia burkei,260673,Senegalia burkei,2488500,20416022,1255.0,"Shoot emergences (pubescence, hairs, spines, thorns)",219,Thorn / spine length,spine_length_(mm),0.44,mm,,,"van der Plas, F. & Olff, H. (2014) Mesoherbivores affect grasshopper communities in a megaherbivore-dominated South African savannah. Oecologia 175: 639. doi:10.1007/s00442-014-2920-z",,Thorn / spine length:0.44mm,"TRY (van der Plas, F. & Olff, H. (2014) Mesoherbivores affect grasshopper communities in a megaherbivore-dominated South African savannah. Oecologia 175: 639. doi:10.1007/s00442-014-2920-z)",Senegalia burkei,Senegalia burkei,77130763-1,77130763-1,Species
27048,52011,331,"Traits of savannah trees in the Hluhluwe-iMfolozi Game reserve, South Africa",Acacia burkei,260673,Senegalia burkei,2488501,20416036,1255.0,"Shoot emergences (pubescence, hairs, spines, thorns)",219,Thorn / spine length,spine_length_(mm),0.32,mm,,,"van der Plas, F. & Olff, H. (2014) Mesoherbivores affect grasshopper communities in a megaherbivore-dominated South African savannah. Oecologia 175: 639. doi:10.1007/s00442-014-2920-z",,Thorn / spine length:0.32mm,"TRY (van der Plas, F. & Olff, H. (2014) Mesoherbivores affect grasshopper communities in a megaherbivore-dominated South African savannah. Oecologia 175: 639. doi:10.1007/s00442-014-2920-z)",Senegalia burkei,Senegalia burkei,77130763-1,77130763-1,Species
27049,52017,331,"Traits of savannah trees in the Hluhluwe-iMfolozi Game reserve, South Africa",Acacia caffra,222,Acacia caffra,2488503,20416059,1255.0,"Shoot emergences (pubescence, hairs, spines, thorns)",219,Thorn / spine length,spine_length_(mm),0.26,mm,,,"van der Plas, F. & Olff, H. (2014) Mesoherbivores affect grasshopper communities in a megaherbivore-dominated South African savannah. Oecologia 175: 639. doi:10.1007/s00442-014-2920-z",,Thorn / spine length:0.26mm,"TRY (van der Plas, F. & Olff, H. (2014) Mesoherbivores affect grasshopper communities in a megaherbivore-dominated South African savannah. Oecologia 175: 639. doi:10.1007/s00442-014-2920-z)",Senegalia caffra,Senegalia caffra,77089267-1,77089267-1,Species
27050,52023,331,"Traits of savannah trees in the Hluhluwe-iMfolozi Game reserve, South Africa",Acacia caffra,222,Acacia caffra,2488504,20416070,1255.0,"Shoot emergences (pubescence, hairs, spines, thorns)",219,Thorn / spine length,spine_length_(mm),0.22,mm,,,"van der Plas, F. & Olff, H. (2014) Mesoherbivores affect grasshopper communities in a megaherbivore-dominated South African savannah. Oecologia 175: 639. doi:10.1007/s00442-014-2920-z",,Thorn / spine length:0.22mm,"TRY (van der Plas, F. & Olff, H. (2014) Mesoherbivores affect grasshopper communities in a megaherbivore-dominated South African savannah. Oecologia 175: 639. doi:10.1007/s00442-014-2920-z)",Senegalia caffra,Senegalia caffra,77089267-1,77089267-1,Species
27051,52029,331,"Traits of savannah trees in the Hluhluwe-iMfolozi Game reserve, South Africa",Acacia caffra,222,Acacia caffra,2488505,20416084,1255.0,"Shoot emergences (pubescence, hairs, spines, thorns)",219,Thorn / spine length,spine_length_(mm),0.41,mm,,,"van der Plas, F. & Olff, H. (2014) Mesoherbivores affect grasshopper communities in a megaherbivore-dominated South African savannah. Oecologia 175: 639. doi:10.1007/s00442-014-2920-z",,Thorn / spine length:0.41mm,"TRY (van der Plas, F. & Olff, H. (2014) Mesoherbivores affect grasshopper communities in a megaherbivore-dominated South African savannah. Oecologia 175: 639. doi:10.1007/s00442-014-2920-z)",Senegalia caffra,Senegalia caffra,77089267-1,77089267-1,Species
