,Accepted_Name,Wikipedia_PageViews
9318,Coprosma × tadgellii,0.0
9319,Coprosma tahitensis,0.0
9320,Coprosma talbrockiei,0.0
9321,Coprosma temetiuensis,0.0
9322,Coprosma tenuicaulis,21.966666666666665
9323,Coprosma tenuifolia,16.3
9324,Coprosma ternata,0.0
9325,Coprosma velutina,0.0
9326,Coprosma virescens,53.666666666666664
9327,Coprosma waima,11.016666666666667
9328,Coprosma waimeae,0.0
9329,Coprosma wallii,22.283333333333335
9330,Coprosma wollastonii,0.0
9331,Coprosma wollastonii var. epiphytica,0.0
9332,Coprosma wollastonii var. novoguineensis,0.0
9333,Coprosma wollastonii var. wollastonii,0.0
9334,Coptophyllum bracteatum,0.0
9335,Coptophyllum capitatum,0.0
9336,Coptophyllum fulvum,0.0
9337,Coptophyllum nicobaricum,0.0
9338,Coptophyllum reptans,0.0
9339,Coptophyllum simalurense,0.0
9340,Coptophyllum sylvestre,0.0
9341,Coptophyllum vanleeuwenii,0.0
9342,Coptosapelta beccarii,0.0
9343,Coptosapelta carrii,0.0
9344,Coptosapelta diffusa,0.0
9345,Coptosapelta fuscescens,0.0
9346,Coptosapelta griffithii,0.0
9347,Coptosapelta hameliiblasta,0.0
9348,Coptosapelta hammii,0.0
9349,Coptosapelta janowskii,0.0
9350,Coptosapelta laotica,0.0
9351,Coptosapelta lutescens,0.0
9352,Coptosapelta maluensis,0.0
9353,Coptosapelta montana,0.0
9354,Coptosapelta olaciformis,0.0
9355,Coptosapelta parviflora,0.0
9356,Coptosapelta tomentosa,0.0
9357,Coptosapelta valetonii,0.0
9358,Coptosperma bernierianum,0.0
9359,Coptosperma borbonicum,0.0
9360,Coptosperma cymosum,0.0
9361,Coptosperma graveolens,0.0
9362,Coptosperma graveolens subsp. arabicum,0.0
9363,Coptosperma graveolens subsp. graveolens,0.0
9364,Coptosperma graveolens var. impolitum,0.0
9365,Coptosperma humblotii,0.0
9366,Coptosperma kibuwae,0.0
9367,Coptosperma littorale,0.0
9368,Coptosperma madagascariense,0.0
9369,Coptosperma mitochondrioides,0.0
9370,Coptosperma neurophyllum,0.0
9371,Coptosperma nigrescens,0.0
9372,Coptosperma pachyphyllum,0.0
9373,Coptosperma peteri,0.0
9374,Coptosperma rhodesiacum,0.0
9375,Coptosperma sessiliflorum,0.0
9376,Coptosperma somaliense,0.0
9377,Coptosperma supra-axillare,0.0
9378,Coptosperma wajirense,0.0
9379,Coptosperma zygoon,0.0
9380,Cordiera bahiensis,0.0
9381,Cordiera carioca,0.0
9382,Cordiera concolor,0.0
9383,Cordiera concolor var. concolor,0.0
9384,Cordiera concolor var. goyana,0.0
9385,Cordiera concolor var. rotunda,0.0
9386,Cordiera coriacea,0.0
9387,Cordiera elliptica,0.0
9388,Cordiera garapatica,0.25
9389,Cordiera hadrantha,0.0
9390,Cordiera humilis,0.0
9391,Cordiera humilis var. amplexicaulis,0.0
9392,Cordiera humilis var. humilis,0.0
9393,Cordiera killipii,0.0
9394,Cordiera longicaudata,0.0
9395,Cordiera longiflora,0.0
9396,Cordiera macrophylla,0.0
9397,Cordiera montana,0.0
9398,Cordiera mussunungae,0.0
9399,Cordiera myrciifolia,0.0
9400,Cordiera myrciifolia var. barbata,0.0
9401,Cordiera myrciifolia var. myrciifolia,0.0
9402,Cordiera myrciifolia var. peruviana,0.0
9403,Cordiera obtusa,0.0
9404,Cordiera papillosa,0.0
9405,Cordiera pilosa,0.0
9406,Cordiera rigida,0.0
9407,Cordiera rugulata,0.0
9408,Cordiera sessilis,0.0
9409,Cordiera stipulacea,0.0
9410,Cordiera subaurea,0.0
9411,Cordiera triflora,0.0
9412,Cordiera tuberculata,0.0
9413,Cordylostigma amboense,0.0
9414,Cordylostigma cicendioides,0.0
9415,Cordylostigma cuspidatum,0.0
9416,Cordylostigma longifolium,0.0
9417,Cordylostigma microcala,0.0
9418,Cordylostigma obtusilobum,0.0
9419,Cordylostigma prolixipes,0.0
9420,Cordylostigma stellarioides,0.0
9421,Cordylostigma virgatum,0.0
9422,Corynanthe brachythyrsus,25.393939393939394
9423,Corynanthe johimbe,79.78980891719745
9424,Corynanthe lane-poolei,0.0
9425,Corynanthe lane-poolei subsp. ituriense,0.0
9426,Corynanthe lane-poolei subsp. lane-poolei,0.0
9427,Corynanthe macroceras,0.0
9428,Corynanthe mayumbensis,0.0
9429,Corynanthe pachyceras,0.0
9430,Corynanthe paniculata,0.0
9431,Corynanthe talbotii,0.0
9432,Coryphothamnus auyantepuiensis,0.603448275862069
9433,Cosmibuena grandiflora,0.0
9434,Cosmibuena macrocarpa,0.0
9435,Cosmibuena matudae,0.0
9436,Cosmibuena valerii,0.0
9437,Cosmocalyx spectabilis,0.5423728813559322
9438,Coussarea accedens,0.0
9439,Coussarea acrensis,0.0
9440,Coussarea acuminata,0.0
9441,Coussarea albescens,0.0
9442,Coussarea amapaensis,0.0
9443,Coussarea ampla,0.0
9444,Coussarea amplifolia,0.0
9445,Coussarea andrei,0.0
9446,Coussarea antioquiana,0.0
9447,Coussarea bahiensis,0.0
9448,Coussarea bernardii,0.0
9449,Coussarea biflora,0.0
9450,Coussarea bocainae,0.0
9451,Coussarea boliviensis,0.0
9452,Coussarea brevicaulis,0.0
9453,Coussarea brevipedunculata,0.0
9454,Coussarea camposiana,0.0
9455,Coussarea capitata,0.0
9456,Coussarea caroliana,0.0
9457,Coussarea catingana,0.0
9458,Coussarea cephaeloides,0.0
9459,Coussarea cerroazulensis,0.0
9460,Coussarea chiapensis,0.0
9461,Coussarea coffeoides,0.0
9462,Coussarea congestiflora,0.0
9463,Coussarea contracta,0.0
9464,Coussarea cuatrecasasii,0.0
9465,Coussarea duckei,0.0
9466,Coussarea dulcifolia,0.0
9467,Coussarea duplex,0.0
9468,Coussarea durifolia,0.0
9469,Coussarea ecuadorensis,0.0
9470,Coussarea enneantha,0.0
9471,Coussarea evoluta,0.0
9472,Coussarea fanshawei,0.0
9473,Coussarea flava,0.0
9474,Coussarea friburgensis,0.0
9475,Coussarea frondosa,0.0
9476,Coussarea garciae,0.0
9477,Coussarea graciliflora,0.0
9478,Coussarea grandifolia,0.0
9479,Coussarea grandis,0.0
9480,Coussarea granvillei,0.0
9481,Coussarea hallei,0.0
9482,Coussarea hirticalyx,0.0
9483,Coussarea hyacinthiflora,0.0
9484,Coussarea hydrangeifolia,0.0
9485,Coussarea ilheotica,0.0
9486,Coussarea imitans,0.0
9487,Coussarea impetiolaris,0.0
9488,Coussarea insignis,0.0
9489,Coussarea insolita,0.0
9490,Coussarea janeirensis,0.0
9491,Coussarea japurana,0.0
9492,Coussarea klugii,2.033333333333333
9493,Coussarea krukovii,0.0
9494,Coussarea lagoensis,0.0
9495,Coussarea lanceolata,0.0
9496,Coussarea lasseri,0.0
9497,Coussarea latifolia,0.0
9498,Coussarea leptoloba,0.0
9499,Coussarea leptoloba var. leptoloba,0.0
9500,Coussarea leptoloba var. mutisii,0.0
9501,Coussarea leptophragma,0.0
9502,Coussarea leptopus,0.0
9503,Coussarea liesneri,0.0
9504,Coussarea liliiflora,0.0
9505,Coussarea linearis,0.0
9506,Coussarea locuples,0.0
9507,Coussarea loftonii,0.0
9508,Coussarea loftonii subsp. calimana,0.0
9509,Coussarea loftonii subsp. loftonii,0.0
9510,Coussarea loftonii subsp. occidentalis,0.0
9511,Coussarea longiacuminata,0.0
9512,Coussarea longiflora,0.0
9513,Coussarea longiflora var. benensis,0.0
9514,Coussarea longiflora var. longiflora,0.0
9515,Coussarea longifolia,0.0
9516,Coussarea longilaciniata,0.0
9517,Coussarea lutea,0.0
9518,Coussarea machadoana,0.0
9519,Coussarea macrocalyx,0.0
9520,Coussarea macrophylla,0.0
9521,Coussarea mapourioides,0.0
9522,Coussarea maranonensis,0.0
9523,Coussarea megalocarpa,0.0
9524,Coussarea megistophylla,0.0
9525,Coussarea meridionalis,0.0
9526,Coussarea meridionalis var. meridionalis,0.0
9527,Coussarea meridionalis var. porophylla,0.0
9528,Coussarea mexiae,0.0
9529,Coussarea mexicana,0.0
9530,Coussarea micrococca,0.0
9531,Coussarea moritziana,0.0
9532,Coussarea nodosa,0.0
9533,Coussarea nodosa var. nodosa,0.0
9534,Coussarea nodosa var. umbellaris,0.0
9535,Coussarea obliqua,0.0
9536,Coussarea obscura,0.0
9537,Coussarea ovalis,0.0
9538,Coussarea paniculata,0.0
9539,Coussarea panurensis,0.0
9540,Coussarea penetantha,0.0
9541,Coussarea petiolaris,0.0
9542,Coussarea pilosiflora,0.0
9543,Coussarea pilosula,0.0
9544,Coussarea pittieri,0.0
9545,Coussarea platyphylla,0.0
9546,Coussarea procumbens,0.0
9547,Coussarea pseudopilosula,0.0
9548,Coussarea rafa-torresii,0.0
9549,Coussarea regnelliana,0.0
9550,Coussarea resinosa,0.0
9551,Coussarea revoluta,0.0
9552,Coussarea rudgeoides,0.0
9553,Coussarea sancti-ciprianii,0.0
9554,Coussarea schiffneri,0.0
9555,Coussarea sessilifolia,0.0
9556,Coussarea speciosa,0.0
9557,Coussarea spicata,0.0
9558,Coussarea spiciformis,0.0
9559,Coussarea strigosipes,0.0
9560,Coussarea suaveolens,0.0
9561,Coussarea surinamensis,0.0
9562,Coussarea talamancana,0.0
9563,Coussarea tenuiflora,0.0
9564,Coussarea terepaimensis,0.0
9565,Coussarea tortilis,0.0
9566,Coussarea tricephala,0.0
9567,Coussarea triflora,0.0
9568,Coussarea uniflora,0.0
9569,Coussarea vaginata,0.0
9570,Coussarea vasqueziana,0.0
9571,Coussarea venosa,0.0
9572,Coussarea veraguensis,0.0
9573,Coussarea verticillata,0.0
9574,Coussarea violacea,0.0
9575,Coussarea viridis,0.0
9576,Coutaportla ghiesbreghtiana,0.0
9577,Coutaportla guatemalensis,0.0
9578,Coutaportla pailensis,0.0
9579,Coutarea alba,0.0
9580,Coutarea diervilloides,0.0
9581,Coutarea hexandra,0.0
9582,Coutarea mollis,0.0
9583,Coutareopsis andrei,0.0
9584,Coutareopsis coutaportloides,0.0
9585,Coutareopsis fuchsioides,0.0
9586,Cowiea borneensis,8.666666666666666
9587,Cowiea philippinensis,0.0
9588,Craterispermum angustifolium,0.0
9589,Craterispermum aristatum,4.04
9590,Craterispermum capitatum,0.0
9591,Craterispermum caudatum,0.0
9592,Craterispermum cerinanthum,0.0
9593,Craterispermum cervicorne,0.0
9594,Craterispermum congolanum,0.0
9595,Craterispermum deblockianum,0.0
9596,Craterispermum dewevrei,0.0
9597,Craterispermum gabonicum,0.0
9598,Craterispermum goossensii,0.0
9599,Craterispermum grumileoides,0.0
9600,Craterispermum inquisitorium,0.0
9601,Craterispermum inquisitorium var. inquisitorium,0.0
9602,Craterispermum inquisitorium var. longipedunculatum,0.0
9603,Craterispermum laurinum,0.0
9604,Craterispermum ledermannii,0.0
9605,Craterispermum longipedunculatum,0.0
9606,Craterispermum microdon,0.0
9607,Craterispermum montanum,2.3636363636363638
9608,Craterispermum motleyanum,0.0
9609,Craterispermum parvifolium,1.42
9610,Craterispermum praslinense,0.0
9611,Craterispermum puffianum,0.0
9612,Craterispermum reticulatum,0.0
9613,Craterispermum robbrechtianum,4.54
9614,Craterispermum rumpianum,2.5555555555555554
9615,Craterispermum schweinfurthii,0.0
9616,Craterispermum silhouettense,0.0
9617,Craterispermum sonkeanum,0.0
9618,Cremaspora thomsonii,0.0
9619,Cremaspora triflora,0.0
9620,Cremaspora triflora subsp. comorensis,0.0
9621,Cremaspora triflora subsp. confluens,0.0
9622,Cremaspora triflora subsp. triflora,0.0
9623,Crobylanthe pellacalyx,0.5423728813559322
9624,Crossopteryx febrifuga,25.06081081081081
9625,Crucianella aegyptiaca,0.0
9626,Crucianella angustifolia,8.375
9627,Crucianella arabica,0.0
9628,Crucianella baldschuanica,0.0
9629,Crucianella bithynica,0.0
9630,Crucianella bucharica,0.0
9631,Crucianella chlorostachys,0.0
9632,Crucianella ciliata,0.0
9633,Crucianella disticha,0.0
9634,Crucianella divaricata,0.0
9635,Crucianella exasperata,0.0
9636,Crucianella filifolia,0.0
9637,Crucianella gilanica,0.0
9638,Crucianella gilanica subsp. carduchorum,0.0
9639,Crucianella gilanica subsp. damghanensis,0.0
9640,Crucianella gilanica subsp. demavendensis,0.0
9641,Crucianella gilanica subsp. elbursensis,0.0
9642,Crucianella gilanica subsp. gilanica,0.0
9643,Crucianella gilanica subsp. glauca,0.0
9644,Crucianella gilanica subsp. hirsuta,0.0
9645,Crucianella gilanica subsp. kotschyi,0.0
9646,Crucianella gilanica subsp. nezvensis,0.0
9647,Crucianella gilanica subsp. pontica,0.0
9648,Crucianella gilanica subsp. suleimanica,0.0
9649,Crucianella gilanica subsp. transcaspica,0.0
9650,Crucianella gilanica subsp. transcaucasica,0.0
9651,Crucianella graeca,0.0
9652,Crucianella hirta,0.0
9653,Crucianella imbricata,0.0
9654,Crucianella kurdistanica,0.0
9655,Crucianella latifolia,3.9166666666666665
9656,Crucianella macrostachya,0.0
9657,Crucianella maritima,31.558333333333334
9658,Crucianella membranacea,0.0
9659,Crucianella parviflora,0.0
9660,Crucianella patula,5.8
9661,Crucianella platyphylla,0.0
9662,Crucianella sabulosa,0.0
9663,Crucianella schischkinii,0.0
9664,Crucianella sintenisii,0.0
9665,Crucianella sorgerae,0.0
9666,Crucianella suaveolens,0.0
9667,Crucianella transjordanica,0.0
9668,Cruciata articulata,0.0
9669,Cruciata elbrussica,0.0
9670,Cruciata glabra,22.446043165467625
9671,Cruciata glabra subsp. balcanica,0.0
9672,Cruciata glabra subsp. glabra,0.0
9673,Cruciata glabra subsp. hirticaulis,1.7
9674,Cruciata glabra subsp. krylovii,0.0
9675,Cruciata × grecescui,0.0
9676,Cruciata laevipes,104.44166666666666
9677,Cruciata mixta,0.0
9678,Cruciata pedemontana,16.572222222222223
9679,Cruciata pedemontana var. pedemontana,0.0
9680,Cruciata pedemontana var. procumbens,0.0
9681,Cruciata taurica,0.0
9682,Cruciata taurica subsp. armenica,0.0
9683,Cruciata taurica subsp. euboea,0.0
9684,Cruciata taurica subsp. glaberrima,0.0
9685,Cruciata taurica subsp. mesopotamica,0.0
9686,Cruciata taurica subsp. occidentalis,0.0
9687,Cruciata taurica subsp. persica,0.0
9688,Cruciata taurica subsp. taurica,0.0
9689,Cruciata valentinae,0.0
9690,Cruckshanksia hymenodon,0.0
9691,Cruckshanksia lithiophila,0.0
9692,Cruckshanksia macrantha,0.0
9693,Cruckshanksia montiana,0.0
9694,Cruckshanksia palmae,0.0
9695,Cruckshanksia pumila,0.0
9696,Cruckshanksia verticillata,0.0
9697,Crusea andersoniorum,0.0
9698,Crusea calcicola,0.0
9699,Crusea calocephala,0.0
9700,Crusea coccinea,0.0
9701,Crusea coccinea var. breviloba,0.0
9702,Crusea coccinea var. chiriquensis,0.0
9703,Crusea coccinea var. coccinea,0.0
9704,Crusea coronata,5.6415094339622645
9705,Crusea hispida,0.0
9706,Crusea hispida var. grandiflora,0.0
9707,Crusea hispida var. hispida,0.0
9708,Crusea longiflora,0.0
9709,Crusea lucida,0.0
9710,Crusea megalocarpa,0.0
9711,Crusea parviflora,0.0
9712,Crusea psyllioides,0.0
9713,Crusea pulcherrima,0.0
9714,Crusea setosa,0.0
9715,Crusea simplex,0.0
9716,Crusea wrightii,0.0
9717,Crusea wrightii var. angustifolia,0.0
9718,Crusea wrightii var. wrightii,0.0
9719,Cubanola daphnoides,0.0
9720,Cubanola domingensis,142.63333333333333
9721,Cuviera acutiflora,0.0
9722,Cuviera angolensis,0.0
9723,Cuviera angolensis subsp. angolensis,0.0
9724,Cuviera angolensis subsp. latior,0.0
9725,Cuviera calycosa,0.0
9726,Cuviera heisteriifolia,0.0
9727,Cuviera letestui,0.0
9728,Cuviera longiflora,0.0
9729,Cuviera macroura,0.0
9730,Cuviera migeodii,0.0
9731,Cuviera nigrescens,0.0
9732,Cuviera physinodes,0.0
9733,Cuviera pierrei,0.0
9734,Cuviera schliebenii,0.0
9735,Cuviera semseii,0.0
9736,Cuviera subuliflora,0.0
9737,Cuviera talbotii,2.58
9738,Cuviera tomentosa,0.0
9739,Cuviera trilocularis,1.72
9740,Cuviera truncata,0.0
9741,Cyanoneuron cyaneum,0.0
9742,Cyanoneuron depauperatum,0.0
9743,Cyanoneuron grandiflorum,0.0
9744,Cyanoneuron pedunculatum,0.0
9745,Cyanoneuron pubescens,0.0
9746,Cyclophyllum baladense,0.0
9747,Cyclophyllum balansae,0.0
9748,Cyclophyllum barbatum,0.0
9749,Cyclophyllum brevipes,0.0
9750,Cyclophyllum calyculatum,0.0
9751,Cyclophyllum cardiocarpum,0.0
9752,Cyclophyllum caudatum,0.0
9753,Cyclophyllum coprosmoides,37.083333333333336
9754,Cyclophyllum coprosmoides var. coprosmoides,0.0
9755,Cyclophyllum coprosmoides var. spathulatum,0.0
9756,Cyclophyllum costatum,0.0
9757,Cyclophyllum cymosum,0.0
9758,Cyclophyllum deplanchei,0.0
9759,Cyclophyllum fragrans,0.0
9760,Cyclophyllum francii,0.0
9761,Cyclophyllum guillauminianum,0.0
9762,Cyclophyllum henriettiae,0.0
9763,Cyclophyllum jasminifolium,0.0
9764,Cyclophyllum letocartiorum,0.0
9765,Cyclophyllum longiflorum,0.0
9766,Cyclophyllum longipetalum,17.366666666666667
9767,Cyclophyllum lordbergense,0.0
9768,Cyclophyllum macphersonii,0.0
9769,Cyclophyllum maritimum,0.0
9770,Cyclophyllum memaoyaense,0.0
9771,Cyclophyllum merrillianum,0.0
9772,Cyclophyllum multiflorum,0.0
9773,Cyclophyllum novoguineensis,0.0
9774,Cyclophyllum pancheri,0.0
9775,Cyclophyllum pindaiense,0.0
9776,Cyclophyllum protractum,0.0
9777,Cyclophyllum rectinervium,0.0
9778,Cyclophyllum rostellatum,0.0
9779,Cyclophyllum sagittatum,0.0
9780,Cyclophyllum saviense,0.0
9781,Cyclophyllum schultzii,0.0
9782,Cyclophyllum sessilifolium,0.0
9783,Cyclophyllum subsessile,0.0
9784,Cyclophyllum subulatum,0.0
9785,Cyclophyllum tenuipes,0.0
9786,Cyclophyllum tieaense,0.0
9787,Cyclophyllum tiebaghiense,0.0
9788,Cyclophyllum urophyllum,0.0
9789,Cyclophyllum valetonianum,0.0
9790,Cyclophyllum vieillardii,0.0
9791,Damnacanthus angustifolius,0.0
9792,Damnacanthus biflorus,0.0
9793,Damnacanthus giganteus,0.0
9794,Damnacanthus guangxiensis,0.0
9795,Damnacanthus hainanensis,0.0
9796,Damnacanthus henryi,0.0
9797,Damnacanthus indicus,0.0
9798,Damnacanthus indicus var. indicus,0.0
9799,Damnacanthus indicus var. microphyllus,0.0
9800,Damnacanthus indicus var. pseudogiganteus,0.0
9801,Damnacanthus labordei,0.0
9802,Damnacanthus macrophyllus,0.0
9803,Damnacanthus major,0.0
9804,Damnacanthus officinarum,0.0
9805,Damnacanthus × okinawensis,0.0
9806,Damnacanthus tsaii,0.0
9807,Danais andribensis,0.0
9808,Danais antilahimenae,0.0
9809,Danais aurantiaca,0.0
9810,Danais baronii,0.0
9811,Danais breviflora,0.0
9812,Danais brickavillensis,0.0
9813,Danais capituliformis,0.0
9814,Danais cernua,0.0
9815,Danais comorensis,0.0
9816,Danais coronata,0.0
9817,Danais corymbosa,0.0
9818,Danais dauphinensis,0.0
9819,Danais disticha,0.0
9820,Danais distinctinervia,0.0
9821,Danais fragrans,0.0
9822,Danais hispida,0.0
9823,Danais humblotii,0.0
9824,Danais laciniata,0.0
9825,Danais ligustrifolia,0.0
9826,Danais longipedunculata,0.0
9827,Danais magna,0.0
9828,Danais masoalana,0.0
9829,Danais microcarpa,0.0
9830,Danais nigra,0.0
9831,Danais pauciflora,0.0
9832,Danais pubescens,0.0
9833,Danais rakotovaoi,0.0
9834,Danais randrianaivoi,0.0
9835,Danais rhamnifolia,0.0
9836,Danais rubra,0.0
9837,Danais sulcata,0.0
9838,Danais terminalis,0.0
9839,Danais tsaratananensis,0.0
9840,Danais verticillata,0.0
9841,Danais vestita,0.0
9842,Danais volubilis,0.0
9843,Danais xanthorrhoea,0.0
9844,Debia andamanica,0.0
9845,Debia krewanhensis,0.0
9846,Debia oligocephala,0.0
9847,Debia ovatifolia,0.0
9848,Deccania pubescens,5.358333333333333
9849,Deccania pubescens var. candolleana,0.0
9850,Deccania pubescens var. pubescens,0.0
9851,Declieuxia aspalathoides,0.0
9852,Declieuxia cacuminis,0.0
9853,Declieuxia cacuminis var. cacuminis,0.0
9854,Declieuxia cacuminis var. decurrens,0.0
9855,Declieuxia cacuminis var. glabra,0.0
9856,Declieuxia cacuminis var. tocantinensis,0.0
9857,Declieuxia coerulea,0.0
9858,Declieuxia cordigera,0.0
9859,Declieuxia cordigera var. angustifolia,0.0
9860,Declieuxia cordigera var. cordigera,0.0
9861,Declieuxia dasyphylla,0.0
9862,Declieuxia decumbens,0.0
9863,Declieuxia deltoidea,0.0
9864,Declieuxia deltoidea var. deltoidea,0.0
9865,Declieuxia deltoidea var. perfoliata,0.0
9866,Declieuxia diamantinae,0.0
9867,Declieuxia diantheroides,0.0
9868,Declieuxia dusenii,0.0
9869,Declieuxia fruticosa,0.0
9870,Declieuxia gracilis,0.0
9871,Declieuxia hatschbachii,0.0
9872,Declieuxia humilis,0.0
9873,Declieuxia irwinii,0.0
9874,Declieuxia juniperina,0.0
9875,Declieuxia lancifolia,0.0
9876,Declieuxia leiophylla,0.0
9877,Declieuxia lysimachioides,0.0
9878,Declieuxia marioides,0.0
9879,Declieuxia muscosa,0.0
9880,Declieuxia oenanthoides,0.0
9881,Declieuxia passerina,0.0
9882,Declieuxia pruinosa,0.0
9883,Declieuxia rhexioides,0.0
9884,Declieuxia saturejoides,0.0
9885,Declieuxia spergulifolia,0.0
9886,Declieuxia tenuiflora,0.0
9887,Declieuxia verticillata,0.0
9888,Dendrosipanea prancei,0.0
9889,Dendrosipanea revoluta,0.0
9890,Dendrosipanea spigelioides,0.0
9891,Denscantia andrei,0.0
9892,Denscantia calcicola,0.0
9893,Denscantia cymosa,0.0
9894,Denscantia macrobracteata,0.0
9895,Denscantia monodon,0.0
9896,Dentella asperata,0.0
9897,Dentella browniana,0.0
9898,Dentella concinna,0.0
9899,Dentella dioeca,0.0
9900,Dentella minutissima,0.0
9901,Dentella misera,0.0
9902,Dentella misera var. misera,0.0
9903,Dentella misera var. strigosa,0.0
9904,Dentella pulvinata,0.0
9905,Dentella repens,0.0
9906,Dentella repens var. grandis,0.0
9907,Dentella repens var. repens,0.0
9908,Dentella repens var. serpyllifolia,0.0
9909,Deppea amaranthina,0.0
9910,Deppea amaranthoides,0.0
9911,Deppea anisophylla,0.0
9912,Deppea arachnipoda,0.0
9913,Deppea blumenaviensis,0.0
9914,Deppea chimalaparum,0.0
9915,Deppea cornifolia,0.0
9916,Deppea densiflora,0.0
9917,Deppea ehrenbergii,0.0
9918,Deppea erythrorhiza,0.0
9919,Deppea foliosa,0.0
9920,Deppea grandiflora,0.0
9921,Deppea guerrerensis,0.0
9922,Deppea hamelioides,0.0
9923,Deppea hernandezii,0.0
9924,Deppea hintonii,0.0
9925,Deppea hoffmannioides,0.0
9926,Deppea inaequalis,0.0
9927,Deppea keniae,0.0
9928,Deppea martinez-calderonii,0.0
9929,Deppea miahuatlantica,0.0
9930,Deppea microphylla,0.0
9931,Deppea nitida,0.0
9932,Deppea oaxacana,0.0
9933,Deppea obtusiflora,0.0
9934,Deppea pauciflora,0.0
9935,Deppea pubescens,0.0
9936,Deppea purpurascens,0.0
9937,Deppea purpusii,0.0
9938,Deppea rubrinervis,0.0
9939,Deppea rupicola,0.0
9940,Deppea schultzei,0.0
9941,Deppea scoti,0.0
9942,Deppea serboi,0.0
9943,Deppea sousae,0.0
9944,Deppea splendens,81.57142857142857
9945,Deppea tenuiflora,0.0
9946,Deppea tubana,0.0
9947,Deppea umbellata,0.0
9948,Diacrodon compressus,1.2666666666666666
9949,Dialypetalanthus fuscescens,1.6583333333333334
9950,Dibrachionostylus kaessneri,1.018018018018018
9951,Dibridsonia conferta,0.0
9952,Dibridsonia culionensis,0.0
9953,Dibridsonia oblongifolia,0.0
9954,Dichilanthe borneensis,0.0
9955,Dichilanthe zeylanica,17.133333333333333
9956,Didymaea alsinoides,7.866666666666666
9957,Didymaea ixtepejiensis,0.0
9958,Didymaea linearis,0.0
9959,Didymaea mexicana,0.0
9960,Didymaea naniflora,0.0
9961,Didymochlamys connellii,0.0
9962,Didymochlamys whitei,0.0
9963,Didymopogon sumatranum,2.933333333333333
9964,Didymosalpinx abbeokutae,0.0
9965,Didymosalpinx callianthus,0.0
9966,Didymosalpinx konguensis,0.0
9967,Didymosalpinx lanciloba,0.0
9968,Didymosalpinx norae,0.0
9969,Dimetia ampliflora,0.0
9970,Dimetia brevipetiolata,0.0
9971,Dimetia capitellata,0.0
9972,Dimetia dianxiensis,0.0
9973,Dimetia hedyotidea,0.0
9974,Dimetia obliquinervis,0.0
9975,Dimetia pitardiana,0.0
9976,Dimetia scandens,0.0
9977,Diodia aulacosperma,0.0
9978,Diodia aulacosperma var. angustata,0.0
9979,Diodia aulacosperma var. aulacosperma,0.0
9980,Diodia barbata,0.0
9981,Diodia barbigera,0.0
9982,Diodia discolor,0.0
9983,Diodia flavescens,0.0
9984,Diodia kuntzei,0.0
9985,Diodia macrophylla,0.0
9986,Diodia microcarpa,0.0
9987,Diodia mitens,0.0
9988,Diodia othonii,0.0
9989,Diodia paludosa,0.0
9990,Diodia perforata,0.0
9991,Diodia rubricosa,0.0
9992,Diodia saponariifolia,0.0
9993,Diodia saponarioides,0.0
9994,Diodia simplex,0.0
9995,Diodia verticillata,0.0
9996,Diodia virginiana,168.65
9997,Dioecrescis erythroclada,1.206896551724138
9998,Dioicodendron dioicum,0.9107142857142857
9999,Diplospora bilocularis,0.0
10000,Diplospora cuspidata,0.0
10001,Diplospora dubia,0.0
10002,Diplospora erythrospora,14.183333333333334
10003,Diplospora fasciculiflora,0.0
10004,Diplospora fruticosa,0.0
10005,Diplospora griffithii,0.0
10006,Diplospora kunstleri,0.0
10007,Diplospora lasiantha,0.0
10008,Diplospora majumdarii,0.0
10009,Diplospora minahassae,0.0
10010,Diplospora mollissima,0.0
10011,Diplospora negrosensis,0.0
10012,Diplospora puberula,0.0
10013,Diplospora pubescens,0.0
10014,Diplospora schmidtii,0.0
10015,Diplospora sessilis,0.0
10016,Diplospora siamica,0.0
10017,Diplospora sorsogonensis,0.0
10018,Diplospora stylosa,0.0
10019,Diplospora tinagoensis,0.0
10020,Diplospora velutina,0.0
10021,Diplospora wrayi,0.0
10022,Dirichletia glaucescens,0.0
10023,Dirichletia obovata,0.0
10024,Dirichletia pubescens,0.0
10025,Dirichletia somaliensis,0.0
10026,Dirichletia virgata,0.0
10027,Discospermum abnorme,0.0
10028,Discospermum apiocarpum,0.0
10029,Discospermum beccarianum,0.0
10030,Discospermum coffeoides,0.0
10031,Discospermum javanicum,0.0
10032,Discospermum malaccense,0.0
10033,Discospermum parvifolium,0.0
10034,Discospermum philippinensis,25.0
10035,Discospermum polyspermum,0.0
10036,Discospermum quocensis,0.0
10037,Discospermum reyesii,22.34375
10038,Discospermum sphaerocarpum,14.433333333333334
10039,Discospermum whitfordii,0.0
10040,Ditrichanthus seemannii,0.0
10041,Diyaminauclea zeylanica,3.3833333333333333
10042,Dolianthus archboldianus,0.0
10043,Dolianthus bicolor,0.0
10044,Dolianthus buxifolius,0.0
10045,Dolianthus clemensiae,0.0
10046,Dolianthus epiphyticus,0.0
10047,Dolianthus fimbristipularis,0.0
10048,Dolianthus kairoi,0.0
10049,Dolianthus montiswilhelmii,0.0
10050,Dolianthus nummatus,0.0
10051,Dolianthus ovatifolius,0.0
10052,Dolianthus subalpinus,0.0
10053,Dolianthus trichanthus,0.0
