,Accepted_ID,mean_air_temp,temp_seasonality,bio10,bio11,precip_amount,precip_seasonality,bio16,bio17,breakline_elevation,elevation,slope,soil_nitrogen,soil_ph,soil_soc,soil_depth,soil_ocs,water_capacity,latitude,longitude,koppen_geiger_mode,koppen_geiger_all,fullname,Accepted_Name,Accepted_Rank,Accepted_Species,Accepted_Species_ID
3543,765670-1,23.58075046539305,60.866125106811495,24.398124694824197,22.841875076293952,1563.510131835935,63.7690010070801,658.9242553710935,42.1445007324219,669.0498657226565,655.1887512207035,1.245405137538905,1511.71423339844,51.875,225.03125,3446.33325195312,48.09375,18.15625,-4.5833335,16.7,3,[3],Rutidea insculpta,Rutidea insculpta,Species,Rutidea insculpta,765670-1
3544,765679-1,25.4881248474121,96.7042465209961,26.3858757019043,24.2647495269775,1740.74780273438,57.7597484588623,659.5452575683595,127.92537307739249,315.099731445312,306.553756713867,0.6676617562770846,1832.7083129882799,51.5625,249.45981597900402,9651.0,40.5625,18.5625,5.333333,2.6849499999999997,3,"[3, 2, 1]",Rutidea membranacea,Rutidea membranacea,Species,Rutidea membranacea,765679-1
3545,765681-1,25.47000026702885,103.197998046875,26.93537521362305,24.0957498550415,2978.9638671875,70.9607467651367,1416.8013305664049,68.1913757324219,167.328254699707,192.175003051758,0.9026062786579114,1939.45837402344,50.8229160308838,215.08332824707,11002.25,43.8666648864746,23.3125,5.425,8.925,2,"[3, 2]",Rutidea nigerica,Rutidea nigerica,Species,Rutidea nigerica,765681-1
3546,765685-1,19.0397491455078,184.255004882812,20.9400005340576,16.8955001831055,1539.95703125,71.0532531738281,759.237976074219,88.9309997558594,1275.87255859375,1324.31494140625,5.08450078964233,2034.47912597656,54.7708320617676,274.041656494141,6588.25,66.5625,23.375,-6.075,35.62472,3,"[12, 1, 3, 15, 2, 11, 9]",Rutidea orientalis,Rutidea orientalis,Species,Rutidea orientalis,765685-1
3547,765687-1,25.2592506408691,102.644752502441,26.5475006103516,24.2240009307861,1821.47619628906,63.9309997558594,800.765991210938,80.5077514648438,231.772857666016,235.967498779297,0.812705039978027,2414.197998046875,52.2291679382324,317.73957824707054,10438.0,49.78125,19.0,7.23,-7.788,3,"[3, 2, 1, 0]",Rutidea parviflora,Rutidea parviflora,Species,Rutidea parviflora,765687-1
3548,765714-1,26.0970001220703,117.255249023438,27.719750404357903,24.504749298095703,1306.72204589844,63.0437507629395,642.593505859375,65.59012603759771,185.832405090332,205.9749984741215,0.552267611026764,1709.7916870117201,58.4791679382324,229.84375,11299.25,39.875,17.5625,6.9835270000000005,-0.560555,3,"[3, 2, 1]",Rytigynia canthioides,Rytigynia canthioides,Species,Rytigynia canthioides,765714-1
3549,765729-1,17.755000114440897,193.5008773803715,19.645375251769998,15.119750022888201,1733.928527832035,84.3807487487793,844.992370605469,66.5482482910156,1558.99450683594,1600.10748291016,4.15937793254852,2129.37768554688,53.5999984741211,297.229156494141,7997.375,75.86249923706055,28.1875,-9.171528,33.658611,12,"[12, 11, 1]",Rytigynia flavida,Rytigynia flavida,Species,Rytigynia flavida,765729-1
3550,765735-1,26.8055000305176,123.457000732422,28.4424991607666,25.1022491455078,1148.81274414062,62.7587509155273,467.811737060547,50.0970001220703,72.9944610595703,80.6524963378906,0.508841872215271,1493.6875,61.5833320617676,222.89582824707,14799.25,39.875,18.9375,6.884034,2.332235,3,"[3, 1, 2]",Rytigynia gracilipetiolata,Rytigynia gracilipetiolata,Species,Rytigynia gracilipetiolata,765735-1
3551,765757-1,24.9505004882812,75.879997253418,25.8314990997314,23.8732490539551,1624.43127441406,44.9140014648438,596.536987304688,120.452499389648,381.986145019531,387.290008544922,1.08562278747559,1757.16662597656,51.25,239.595245361328,4233.25,42.75,19.375,-4.15,18.309166,3,"[1, 3, 2]",Rytigynia mutabilis,Rytigynia mutabilis,Species,Rytigynia mutabilis,765757-1
3552,765759-1,26.5645008087158,130.450500488281,28.4060001373291,24.9472503662109,1200.76745605469,70.0439987182617,576.681030273438,47.4775009155273,88.6315765380859,95.9300003051758,0.488671243190765,1465.41662597656,60.5,215.54167175293,13640.75,32.1875,15.125,7.0334,2.18341,3,[3],Rytigynia nigerica,Rytigynia nigerica,Species,Rytigynia nigerica,765759-1
3553,765764-1,23.99837493896485,85.3448753356934,24.77762508392335,22.78062534332275,1651.410888671875,55.5917491912842,673.556884765625,108.79099655151376,624.0872497558595,632.576263427734,0.4987875819206235,2652.79174804688,54.258012771606445,287.233169555664,5794.375,47.125,22.90625,2.9333335,13.5639135,3,"[3, 2]",Rytigynia pauciflora,Rytigynia pauciflora,Species,Rytigynia pauciflora,765764-1
3554,765774-1,26.8747501373291,145.0967483520505,28.87362480163575,25.1350002288818,1130.7233276367201,74.9045028686523,554.572509765625,28.22587490081785,179.6066436767575,187.397506713867,0.482092335820198,1221.1979370117201,61.28125,153.16667175293,11980.75,31.5,17.0625,7.782356500000001,1.9689165,3,"[3, 6, 0, 2]",Rytigynia senegalensis,Rytigynia senegalensis,Species,Rytigynia senegalensis,765774-1
3555,765776-1,23.8037490844727,79.7537536621094,24.7087497711182,22.6387500762939,1621.93176269531,72.4172515869141,678.683471679688,13.951000213623,486.022155761719,550.142517089844,0.919284224510193,1701.72912597656,51.375,242.89582824707,5850.25,60.6153831481934,19.75,-5.066667,15.133333,3,[3],Rytigynia setosa,Rytigynia setosa,Species,Rytigynia setosa,765776-1
3556,765783-1,26.574499130249,123.457000732422,28.0982494354248,24.960750579834,1133.85095214844,62.7587509155273,496.833740234375,50.0970001220703,74.4016647338867,92.4599990844727,0.508841872215271,1481.54162597656,60.6875,214.10417175293,13298.5,35.75,17.3125,6.898446,2.492186,3,"[3, 2, 1, 12, 11, 6, 9, 0]",Rytigynia umbellulata,Rytigynia umbellulata,Species,Rytigynia umbellulata,765783-1
3557,765789-1,24.8495006561279,108.554748535156,25.8707504272461,23.28112506866455,2302.86474609375,91.4207534790039,1318.42272949219,68.5042495727539,99.6371154785156,97.3249969482422,1.69757843017578,2149.9375,57.23076820373535,412.96180725097645,4476.25,66.15625,20.5625,-14.0806295,48.082185,3,"[3, 15, 2]",Sabicea acuminata,Sabicea acuminata,Species,Sabicea acuminata,765789-1
3558,765808-1,24.12100028991695,78.7402496337891,25.1619997024536,22.73925018310545,2949.3759765625,61.80337524414065,1304.3232421875,137.279754638672,281.409973144531,311.817504882812,2.61247110366821,2427.50341796875,49.2083320617676,327.229156494141,5452.75,54.53125,24.34375,0.5304995,10.297438499999998,3,"[2, 3, 1]",Sabicea batesii,Sabicea batesii,Species,Sabicea batesii,765808-1
3559,765817-1,26.4232501983643,153.817749023438,28.5197505950928,24.6415004730225,1211.59997558594,87.0325012207031,683.171508789062,15.553750038147,353.869812011719,358.140014648438,1.4316281080246,1339.41662597656,59.8125,141.02082824707,10391.25,33.1875,17.0,9.25,1.266667,3,"[3, 2]",Sabicea brevipes,Sabicea brevipes,Species,Sabicea brevipes,765817-1
3560,765821-1,25.64674949646,96.3757476806641,26.6800003051758,24.3455009460449,1627.70397949219,63.0437507629395,631.934753417969,88.2722473144531,136.193908691406,136.177505493164,0.532816231250763,1939.45837402344,53.230770111084,241.676284790039,11070.25,45.125,20.1875,5.356667,6.066667,3,"[3, 2, 1, 0, 15]",Sabicea calycina,Sabicea calycina,Species,Sabicea calycina,765821-1
3561,765827-1,24.7357501983643,79.9964981079102,25.6854991912842,23.6987495422363,2923.376953125,61.6209983825684,1271.61804199219,129.580993652344,360.922424316406,315.757507324219,1.04847812652588,2300.1875,49.3958320617676,315.977783203125,6824.0,52.8125,22.375,3.083333,10.03333,2,"[0, 2, 3, 1]",Sabicea capitellata,Sabicea capitellata,Species,Sabicea capitellata,765827-1
3562,765830-1,25.81112480163575,47.5564994812012,26.4841251373291,25.2750005722046,3367.09033203125,50.9259986877441,1333.45153808594,278.786865234375,33.5706367492676,32.9075012207031,0.483588725328445,3036.822265625,46.589286804199205,448.02082824707054,3502.25,54.0,25.6875,4.7959700000000005,-52.4,1,"[1, 2, 3]",Sabicea cinerea,Sabicea cinerea,Species,Sabicea cinerea,765830-1
3563,76584-1,23.2017498016357,227.166000366211,25.710750579834,20.2942504882812,1924.39196777344,72.6287536621094,909.939270019531,58.3447494506836,588.772827148438,629.065002441406,4.56941890716553,2446.95825195312,55.2083320617676,271.9375,3273.75,60.1875,24.0625,18.166667,100.4833,3,"[3, 2, 11, 1]",Alstonia rostrata,Alstonia rostrata,Species,Alstonia rostrata,76584-1
3564,765842-1,24.3490009307861,65.1287536621094,25.1322498321533,23.492000579834,1796.12573242188,53.0004997253418,715.742004394531,155.787246704102,450.260375976562,454.709991455078,0.884142696857452,1830.875,49.4000015258789,267.270843505859,4460.5,45.25,19.75,-0.67,19.116667,3,"[12, 3, 2, 1, 11, 0, 15]",Sabicea dinklagei,Sabicea dinklagei,Species,Sabicea dinklagei,765842-1
3565,765858-1,24.3934993743896,76.1419982910156,25.2014999389648,23.4759998321533,2617.94921875,52.2542495727539,1074.15673828125,210.327255249023,399.614959716797,408.432495117188,0.732700049877167,2257.91674804688,47.5625,296.645843505859,4863.5,50.6875,22.5,0.85,10.71667,3,"[2, 3, 1, 0]",Sabicea floribunda,Sabicea floribunda,Species,Sabicea floribunda,765858-1
3566,765859-1,24.8613748550415,66.69075012207034,25.5625,23.7242498397827,1940.5288696289049,60.976625442504854,797.1394958496095,93.8355026245117,370.102478027344,357.2850036621095,1.05586838722229,2027.3645629882799,47.7291679382324,308.270843505859,5541.75,50.125,22.34375,-0.5527500000000001,11.2600135,3,"[3, 2]",Sabicea fulva,Sabicea fulva,Species,Sabicea fulva,765859-1
3567,765864-1,24.4837493896484,78.2425003051758,25.6854991912842,23.4217491149902,2994.97827148438,54.4277496337891,1254.35522460938,205.269500732422,168.559555053711,243.047500610352,2.32277631759644,2060.20825195312,47.4375,283.5625,6621.5,48.1875,22.3125,3.0825,9.966667,2,"[2, 1]",Sabicea gigantostipula,Sabicea gigantostipula,Species,Sabicea gigantostipula,765864-1
3568,765883-1,24.562000274658253,60.0811252593994,25.39674949646,23.90062522888185,1778.7838745117201,30.57800006866455,599.7359924316405,263.4717559814455,457.083099365234,459.160003662109,0.5395542085170746,1684.125,48.58012771606445,242.80208587646501,3373.5,42.625,19.375,0.575,25.1426665,1,"[1, 3, 2]",Sabicea johnstonii,Sabicea johnstonii,Species,Sabicea johnstonii,765883-1
3569,765902-1,24.0839996337891,65.3211250305176,24.9974994659424,23.13512516021725,1839.62744140625,59.2012500762939,738.037719726562,79.2837524414062,445.23823547363304,451.470001220703,1.55039882659912,1924.47027587891,49.4122009277344,287.45832824707054,5330.375,52.1875,20.9375,-1.7942385,13.393158499999998,3,"[2, 3, 1]",Sabicea mildbraedii,Sabicea mildbraedii,Species,Sabicea mildbraedii,765902-1
3570,765934-1,24.7752494812012,77.8407516479492,25.742000579834,23.6802501678467,2994.97827148438,53.04300117492675,1241.37121582031,237.43775177002,168.559555053711,134.25,1.50647413730621,2078.76049804688,47.5833320617676,281.466674804688,5810.75,48.0,21.125,2.70589,10.2568325,2,"[1, 3, 2]",Sabicea rufa,Sabicea rufa,Species,Sabicea rufa,765934-1
3571,765937-1,24.353124618530252,59.371000289917,25.151000022888148,23.380249977111802,1723.8157348632799,54.37862396240235,624.661376953125,136.62649536132852,472.38365173339855,465.9937438964845,0.37003703415393796,2041.8829956054701,47.896635055542,262.1770858764645,5357.5,41.2083339691162,22.34375,0.482111,13.024999999999999,3,"[1, 3]",Sabicea schumanniana,Sabicea schumanniana,Species,Sabicea schumanniana,765937-1
3572,765946-1,24.169750213623,94.68625259399414,25.2210006713867,22.8412494659424,2887.738525390625,66.14762496948245,1289.356628417965,93.72587585449224,316.767303466797,342.392486572266,1.1615280508995045,2769.90625,50.5833320617676,255.58332824707,9036.5,47.8125,22.4375,4.9187185,9.862498500000001,2,"[3, 2, 0]",Sabicea speciosa,Sabicea speciosa,Species,Sabicea speciosa,765946-1
3573,76595-1,26.4067497253418,46.2077484130859,26.8196249008179,25.75012493133545,2984.3740234375,23.5109996795654,957.449768066406,502.4322509765625,23.7202215194702,46.0875015258789,0.729835420846939,2879.62231445312,50.7916679382324,871.629638671875,2090.0,60.75833320617675,26.6875,-0.3666665,110.82333299999999,1,"[3, 1, 2, 0]",Alstonia spatulata,Alstonia spatulata,Species,Alstonia spatulata,76595-1
3574,76597-1,26.7220001220703,195.728744506836,28.6472492218018,23.4772491455078,1439.1884765625,110.15274810791,869.494262695312,6.77874994277954,127.839332580566,134.264999389648,1.32161092758179,1209.52380371094,62.0208320617676,175.22917175293,2476.5,31.1875,17.4375,-14.280566,130.50061,3,"[6, 3, 11, 14, 0, 1, 2, 15, 4]",Alstonia spectabilis subsp. ophioxyloides,Alstonia spectabilis,Species,Alstonia spectabilis,76597-1
3575,76597-1,26.7220001220703,195.728744506836,28.6472492218018,23.4772491455078,1439.1884765625,110.15274810791,869.494262695312,6.77874994277954,127.839332580566,134.264999389648,1.32161092758179,1209.52380371094,62.0208320617676,175.22917175293,2476.5,31.1875,17.4375,-14.280566,130.50061,3,"[6, 3, 11, 14, 0, 1, 2, 15, 4]",Alstonia spectabilis subsp. spectabilis,Alstonia spectabilis,Species,Alstonia spectabilis,76597-1
3576,76597-1,26.7220001220703,195.728744506836,28.6472492218018,23.4772491455078,1439.1884765625,110.15274810791,869.494262695312,6.77874994277954,127.839332580566,134.264999389648,1.32161092758179,1209.52380371094,62.0208320617676,175.22917175293,2476.5,31.1875,17.4375,-14.280566,130.50061,3,"[6, 3, 11, 14, 0, 1, 2, 15, 4]",Alstonia spectabilis,Alstonia spectabilis,Species,Alstonia spectabilis,76597-1
3577,765972-1,24.669750213623,64.0695037841797,25.4347496032715,23.5645008087158,3058.07153320312,44.8030014038086,1115.2490234375,293.222991943359,222.207763671875,240.729995727539,1.60378658771515,3375.79174804688,51.2708320617676,416.2673492431645,2355.125,61.25,25.6875,4.93,-76.633331,1,"[1, 3, 2, 14, 9, 15, 0, 29, 12, 11, 4, 7, 6]",Sabicea villosa,Sabicea villosa,Species,Sabicea villosa,765972-1
3578,765972-1,24.669750213623,64.0695037841797,25.4347496032715,23.5645008087158,3058.07153320312,44.8030014038086,1115.2490234375,293.222991943359,222.207763671875,240.729995727539,1.60378658771515,3375.79174804688,51.2708320617676,416.2673492431645,2355.125,61.25,25.6875,4.93,-76.633331,1,"[1, 3, 2, 14, 9, 15, 0, 29, 12, 11, 4, 7, 6]",Sabicea villosa var. villosa,Sabicea villosa,Species,Sabicea villosa,765972-1
3579,765972-1,24.669750213623,64.0695037841797,25.4347496032715,23.5645008087158,3058.07153320312,44.8030014038086,1115.2490234375,293.222991943359,222.207763671875,240.729995727539,1.60378658771515,3375.79174804688,51.2708320617676,416.2673492431645,2355.125,61.25,25.6875,4.93,-76.633331,1,"[1, 3, 2, 14, 9, 15, 0, 29, 12, 11, 4, 7, 6]",Sabicea villosa var. adpressa,Sabicea villosa,Species,Sabicea villosa,765972-1
3580,765973-1,23.8722496032715,104.502502441406,25.6035003662109,22.6202507019043,2109.69384765625,63.9309997558594,934.603271484375,77.3014984130859,613.7119140625,582.184997558594,3.10005474090576,2709.1875,52.0,358.520843505859,9651.0,63.3125,22.625,7.666667,-8.51,3,"[3, 2]",Sabicea vogelii,Sabicea vogelii,Species,Sabicea vogelii,765973-1
3581,765983-1,23.4202499389648,199.256248474121,25.622750282287598,20.5622501373291,2771.12768554688,45.84387397766115,1246.73205566406,333.325012207031,91.5955696105957,62.513750076293945,1.0543971657753,2530.58325195312,52.0,460.777770996094,2666.33325195312,66.3125,23.0,-17.553888999999998,49.1208315,1,"[1, 14, 2, 3, 12, 0, 15, 11]",Saldinia axillaris,Saldinia axillaris,Species,Saldinia axillaris,765983-1
3582,765983-1,23.4202499389648,199.256248474121,25.622750282287598,20.5622501373291,2771.12768554688,45.84387397766115,1246.73205566406,333.325012207031,91.5955696105957,62.513750076293945,1.0543971657753,2530.58325195312,52.0,460.777770996094,2666.33325195312,66.3125,23.0,-17.553888999999998,49.1208315,1,"[1, 14, 2, 3, 12, 0, 15, 11]",Saldinia axillaris var. strigosa,Saldinia axillaris,Species,Saldinia axillaris,765983-1
3583,765984-1,25.9290008544922,109.818000793457,27.1070003509521,24.338249206543,1398.87145996094,83.5370025634766,770.3125,66.9274978637695,45.293628692627,41.4150009155273,1.540482878685,2074.14282226562,56.8571434020996,488.5,8307.5,60.2857131958008,25.0,-12.76447,45.13817,3,"[3, 1, 2, 0]",Saldinia boiviniana,Saldinia boiviniana,Species,Saldinia boiviniana,765984-1
3584,765989-1,23.6332492828369,197.389007568359,25.76124954223635,20.8472499847412,2577.39233398438,39.80612564086915,1101.73876953125,342.044250488281,47.6772842407227,22.6599998474121,0.777732193470001,2319.35766601563,52.318750381469755,441.17707824707054,3115.0,63.96875,24.0,-20.5708335,48.21166650000001,1,"[1, 0, 2, 15, 14]",Saldinia littoralis,Saldinia littoralis,Species,Saldinia littoralis,765989-1
3585,765990-1,23.7520008087158,109.119003295898,24.7002506256104,22.1520004272461,2855.50390625,87.411247253418,1504.40344238281,96.1932525634766,227.631576538086,282.404998779297,4.83238744735718,2510.41674804688,56.3125,490.333343505859,3913.25,67.25,20.5625,-14.033333,48.46611,2,"[2, 3, 1, 14, 12]",Saldinia longistipulata,Saldinia longistipulata,Species,Saldinia longistipulata,765990-1
3586,766005-1,25.347749710083,115.721496582031,26.5909996032715,23.8712501525879,1591.93225097656,53.7169990539551,617.750244140625,172.762756347656,32.1606636047363,47.5900001525879,0.6285160779953,1692.73327636719,52.4375,253.757568359375,3470.0,49.4285697937012,19.4375,-11.385528,-37.470864,1,"[1, 2, 3, 0, 12, 6, 15, 14]",Salzmannia nitida,Salzmannia nitida,Species,Salzmannia nitida,766005-1
3587,76602-1,24.2237491607666,133.630996704102,25.9810009002686,22.3684997558594,1748.77600097656,64.8862533569336,768.319274902344,111.21549987793,429.739624023438,646.322509765625,7.19384670257568,3477.25,55.0888900756836,334.708343505859,6283.5,65.375,25.0625,9.645225,77.179307,3,"[2, 3]",Alstonia venenata,Alstonia venenata,Species,Alstonia venenata,76602-1
3588,766134-1,19.1438751220703,236.033493041992,21.65612506866455,16.67625045776365,2408.83056640625,63.51725006103515,1187.6493530273451,264.332489013672,908.677276611328,878.372497558594,3.7329630851745597,2700.375,52.2916679382324,408.395843505859,1402.5,72.46875,23.875,-17.781385,48.663333,14,"[14, 1, 12, 15, 2, 11]",Schismatoclada farahimpensis,Schismatoclada farahimpensis,Species,Schismatoclada farahimpensis,766134-1
3589,766143-1,19.071749687194853,123.861503601074,21.8635005950928,16.7805004119873,2896.43090820312,90.7612533569336,1391.05798339844,76.4254989624023,876.642639160156,732.337524414062,5.01323413848877,2510.41674804688,56.6979160308838,415.53471374511753,3550.25,67.25,21.46875,-14.064305000000001,48.3161105,12,"[12, 14, 2, 1, 3, 15]",Schismatoclada rubra,Schismatoclada rubra,Species,Schismatoclada rubra,766143-1
3590,766149-1,18.2320003509521,247.225494384766,21.0007495880127,14.9440002441406,2055.54345703125,71.8392486572266,1155.14050292969,178.954742431641,1022.30749511719,1002.70251464844,1.81626677513123,2550.33325195312,51.5208320617676,360.729156494141,2141.0,72.5625,22.6875,-18.851944,48.32,14,"[12, 14, 1, 11, 15, 2]",Schismatoclada psychotrioides,Schismatoclada psychotrioides,Species,Schismatoclada psychotrioides,766149-1
3591,766154-1,26.0167503356934,104.052749633789,27.0107498168945,24.5464992523193,1554.19897460938,120.782752990723,1128.29479980469,9.63150024414062,73.2853164672852,90.0374984741211,0.933735549449921,2042.59997558594,60.7777786254883,268.5,5438.0,42.125,17.1875,-15.71666,46.81,3,[3],Schizenterospermum majungense,Schizenterospermum majungense,Species,Schizenterospermum majungense,766154-1
3592,76616-1,23.78512573242185,187.379371643066,25.7934999465942,20.74087524414065,2431.9327392578152,70.94625091552734,1184.87145996094,103.97487258911146,503.53739929199196,481.94499206543003,3.628644943237305,2817.5625,54.29375076293945,319.4375,3245.125,63.65625,26.28125,13.783333500000001,107.914911,2,"[2, 3, 12]",Alyxia annamensis,Alyxia annamensis,Species,Alyxia annamensis,76616-1
3593,766160-1,24.2954998016357,96.6357498168945,25.679500579834,23.142749786377,2147.2021484375,63.2330017089844,951.235778808594,93.6764984130859,457.326873779297,482.415008544922,1.87604701519012,2709.1875,50.8125,350.1875,9213.25,54.9375,22.625,7.453333,-8.8,2,"[2, 3, 1]",Schizocolea linderi,Schizocolea linderi,Species,Schizocolea linderi,766160-1
3594,766214-1,24.2482490539551,72.33862495422365,25.86212539672855,22.3462505340576,2057.53564453125,30.6312503814697,871.359252929688,311.236999511719,88.9695281982422,104.855003356934,1.1514053940773001,2600.82299804688,50.26111221313475,399.083343505859,2642.0,56.0,24.625,-2.883333,-51.150639999999996,1,"[1, 6, 2]",Schradera polycephala,Schradera polycephala,Species,Schradera polycephala,766214-1
3595,766232-1,24.3435001373291,110.778503417969,25.4737491607666,22.5310001373291,2140.4111328125,70.5995025634766,993.031982421875,35.7415008544922,221.642654418945,205.589996337891,1.18596529960632,1840.9375,50.0416679382324,282.083343505859,9097.5,52.1875,20.75,-2.319203,10.84578,3,"[11, 3, 2]",Schumanniophyton hirsutum,Schumanniophyton hirsutum,Species,Schumanniophyton hirsutum,766232-1
3596,766273-1,26.0212497711182,59.5027503967285,26.8977508544922,25.0102500915527,3473.951171875,41.7092514038086,1129.5400390625,493.019500732422,151.903045654297,191.022506713867,1.61353039741516,3074.875,53.2564086914062,480.708343505859,2754.25,62.9090919494629,27.75,3.8,115.683333,1,"[2, 1, 3]",Scleromitrion tenelliflorum,Scleromitrion tenelliflorum,Species,Scleromitrion tenelliflorum,766273-1
3597,76628-1,16.4722499847412,375.901245117188,21.3544998168945,11.5100002288818,394.351501464844,42.294750213623,158.334503173828,49.4900016784668,99.8864288330078,87.8574981689453,0.507162928581238,1070.4375,77.538459777832,286.125,2238.66674804688,38.6875,14.875,-34.230048,137.582701,7,"[15, 7, 0, 5, 4, 9, 8, 6, 14]",Alyxia buxifolia,Alyxia buxifolia,Species,Alyxia buxifolia,76628-1
3598,766293-1,25.3512496948242,130.539245605469,26.5862503051758,23.7822494506836,1084.05297851562,39.2299995422363,368.427490234375,149.951248168945,237.024932861328,221.682495117188,2.6856644153595,2506.75,64.9583358764648,300.809509277344,1797.0,56.0,25.1875,18.9,-71.11,3,"[3, 1, 2, 0, 15, 6]",Scolosanthus triacanthus,Scolosanthus triacanthus,Species,Scolosanthus triacanthus,766293-1
3599,766294-1,25.034749984741197,110.861499786377,26.43024921417235,23.63825035095215,1684.19775390625,43.27362632751465,608.883605957031,178.307495117188,186.631576538086,241.805000305176,2.47200000286102,3429.97436523438,60.2708320617676,410.023803710938,1481.0,71.3076934814453,27.75,18.360197499999998,-66.9153735,3,"[3, 1, 0]",Scolosanthus versicolor,Scolosanthus versicolor,Species,Scolosanthus versicolor,766294-1
3600,766303-1,22.4543752670288,133.870872497559,24.18587493896485,20.88575077056885,1080.0117797851549,80.8802490234375,558.752136230469,17.23849964141845,1064.98062133789,951.481231689453,1.0068542361259478,1141.90625,57.9826374053955,137.94345855712902,7243.375,34.49166679382325,16.9375,-7.051251499999999,33.989999499999996,3,"[6, 3, 11, 2, 12]",Sericanthe andongensis,Sericanthe andongensis,Species,Sericanthe andongensis,766303-1
3601,766304-1,17.1857490539551,43.4362487792969,17.826000213623,16.82200050354,2280.91748046875,52.3347511291504,814.27197265625,113.920501708984,1922.60107421875,1971.34252929688,4.7524676322937,2589.29174804688,54.625,383.520843505859,4564.25,78.625,23.6875,-3.22,29.55,12,[12],Sericanthe burundensis,Sericanthe burundensis,Species,Sericanthe burundensis,766304-1
3602,766307-1,23.6302509307861,80.25737380981445,24.6862497329712,22.24462509155275,3057.7547607421902,58.0852508544922,1313.28576660156,187.939002990723,319.373962402344,412.377502441406,1.65242147445679,2503.3992919921902,48.9166660308838,378.84375,5452.75,57.5625,24.25,0.7833335,10.3580835,3,"[0, 3, 2, 1]",Sericanthe jacfelicis,Sericanthe jacfelicis,Species,Sericanthe jacfelicis,766307-1
3603,766327-1,17.3567504882812,742.288024902344,26.8997497558594,7.46024990081787,1763.46423339844,55.8667488098145,765.076232910156,161.517501831055,299.753448486328,285.954986572266,3.19142889976501,2169.14575195312,57.1875,255.8319396972655,1102.5,52.9375,23.3125,27.253655,114.53,14,"[14, 11, 12, 0, 15, 25, 7, 22, 21]",Serissa japonica,Serissa japonica,Species,Serissa japonica,766327-1
3604,766342-1,10.62487506866455,567.691223144531,18.0174999237061,4.32824993133545,834.677490234375,20.767499923706048,262.394012451172,158.85137939453148,161.400276184082,164.705001831055,1.2107628583908099,3381.619140625,64.0666656494141,373.690460205078,1638.0,55.9333343505859,23.25,48.23941,3.2581125,15,"[8, 0, 15, 9, 26, 14, 27, 7, 4, 18, 6, 29, 16, 19, 5, 25]",Sherardia arvensis,Sherardia arvensis,Species,Sherardia arvensis,766342-1
3605,766342-1,10.62487506866455,567.691223144531,18.0174999237061,4.32824993133545,834.677490234375,20.767499923706048,262.394012451172,158.85137939453148,161.400276184082,164.705001831055,1.2107628583908099,3381.619140625,64.0666656494141,373.690460205078,1638.0,55.9333343505859,23.25,48.23941,3.2581125,15,"[8, 0, 15, 9, 26, 14, 27, 7, 4, 18, 6, 29, 16, 19, 5, 25]",Sherardia arvensis var. arvensis,Sherardia arvensis,Species,Sherardia arvensis,766342-1
3606,766342-1,10.62487506866455,567.691223144531,18.0174999237061,4.32824993133545,834.677490234375,20.767499923706048,262.394012451172,158.85137939453148,161.400276184082,164.705001831055,1.2107628583908099,3381.619140625,64.0666656494141,373.690460205078,1638.0,55.9333343505859,23.25,48.23941,3.2581125,15,"[8, 0, 15, 9, 26, 14, 27, 7, 4, 18, 6, 29, 16, 19, 5, 25]",Sherardia arvensis var. maritima,Sherardia arvensis,Species,Sherardia arvensis,766342-1
3607,766358-1,24.493749618530302,83.421501159668,25.49412536621095,23.216625213623047,2797.3062744140598,60.9697494506836,1199.75695800781,100.66149902343724,163.98199844360352,161.43249511718741,1.2503755092620825,2179.0625,48.1875,374.479156494141,5330.75,57.375,24.75,-0.676375,9.925,3,"[3, 2, 1]",Sherbournia amaraliocarpa,Sherbournia amaraliocarpa,Species,Sherbournia amaraliocarpa,766358-1
3608,766359-1,23.414249420166,62.3422508239746,24.3239994049072,22.6364994049072,1764.43005371094,51.1419982910156,658.204772949219,147.942245483398,636.858703613281,621.8125,0.71081155538559,2108.39575195312,47.9791679382324,261.153839111328,4550.0,49.6875,23.125,0.766667,15.75,3,"[3, 1, 2]",Sherbournia batesii,Sherbournia batesii,Species,Sherbournia batesii,766359-1
3609,766360-1,24.5747509002686,90.2212524414062,25.556125640869148,23.74312496185305,1740.74780273438,56.9963760375977,642.275390625,106.45987701416,451.1329650878905,464.03125,0.629288524389267,1939.45837402344,52.4375,243.94791412353499,6985.375,44.6875,20.25,4.65,11.393887,3,"[3, 2, 0, 1]",Sherbournia bignoniiflora,Sherbournia bignoniiflora,Species,Sherbournia bignoniiflora,766360-1
3610,766363-1,24.9150009155273,102.644752502441,26.2672500610352,23.84575080871585,1958.1248168945299,62.5110015869141,826.9451293945315,93.97662353515625,291.124664306641,315.63624572753895,0.918708920478821,2675.052001953125,52.0,323.0,9651.0,50.3076934814453,19.125,6.483333,-8.3300015,2,"[3, 2, 1, 0]",Sherbournia calycina,Sherbournia calycina,Species,Sherbournia calycina,766363-1
